date,areaName,areaCode,vaccinationsAgeDemographics
2022-12-27,Northern Ireland,N92000002,"[{'age': '50+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 436795.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 4.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 64.503, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '50-59', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 108957.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 4.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 42.456, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '60-69', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 137142.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 70.086, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '70-79', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 119434.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 83.361, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '75+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 190696.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 84.81, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '80+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 71262.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 87.354, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}]"
2022-12-26,Northern Ireland,N92000002,"[{'age': '50+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 436791.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 1.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 64.503, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '50-59', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 108953.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 42.454, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '60-69', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 137142.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 70.086, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '70-79', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 119434.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 1.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 83.361, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '75+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 190696.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 1.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 84.81, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '80+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 71262.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 87.354, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}]"
2022-12-25,Northern Ireland,N92000002,"[{'age': '50+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 436790.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 64.503, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '50-59', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 108953.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 42.454, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '60-69', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 137142.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 70.086, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '70-79', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 119433.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 83.36, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '75+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 190695.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 84.809, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '80+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 71262.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 87.354, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}]"
2022-12-24,Northern Ireland,N92000002,"[{'age': '50+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 436790.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 19.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 64.503, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '50-59', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 108953.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 14.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 42.454, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '60-69', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 137142.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 3.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 70.086, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '70-79', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 119433.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 1.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 83.36, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '75+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 190695.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 2.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 84.809, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '80+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 71262.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 1.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 87.354, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}]"
2022-12-23,Northern Ireland,N92000002,"[{'age': '50+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 436771.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 91.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 64.5, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '50-59', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 108939.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 39.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 42.449, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '60-69', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 137139.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 30.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 70.084, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '70-79', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 119432.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 17.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 83.36, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '75+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 190693.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 22.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 84.809, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '80+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 71261.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 5.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 87.353, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}]"
2022-12-22,Northern Ireland,N92000002,"[{'age': '50+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 436680.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 191.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 64.486, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '50-59', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 108900.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 89.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 42.433, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '60-69', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 137109.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 57.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 70.069, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '70-79', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 119415.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 24.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 83.348, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '75+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 190671.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 45.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 84.799, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '80+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 71256.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 21.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 87.347, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}]"
2022-12-21,Northern Ireland,N92000002,"[{'age': '50+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 436489.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 243.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 64.458, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '50-59', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 108811.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 110.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 42.399, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '60-69', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 137052.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 80.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 70.04, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '70-79', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 119391.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 26.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 83.331, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '75+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 190626.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 53.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 84.779, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '80+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 71235.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 27.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 87.321, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}]"
2022-12-20,Northern Ireland,N92000002,"[{'age': '50+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 436246.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 429.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 64.422, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '50-59', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 108701.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 160.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 42.356, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '60-69', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 136972.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 180.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 69.999, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '70-79', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 119365.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 46.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 83.313, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '75+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 190573.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 89.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 84.755, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '80+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 71208.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 43.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 87.288, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}]"
2022-12-19,Northern Ireland,N92000002,"[{'age': '50+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 435817.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 392.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 64.359, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '50-59', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 108541.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 165.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 42.293, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '60-69', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 136792.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 151.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 69.907, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '70-79', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 119319.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 44.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 83.281, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '75+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 190484.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 76.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 84.716, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '80+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 71165.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 32.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 87.236, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}]"
2022-12-18,Northern Ireland,N92000002,"[{'age': '50+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 435425.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 66.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 64.301, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '50-59', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 108376.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 32.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 42.229, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '60-69', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 136641.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 22.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 69.83, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '70-79', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 119275.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 5.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 83.25, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '75+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 190408.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 12.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 84.682, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '80+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 71133.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 7.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 87.196, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}]"
